STA_LOC,RENT_ID,RENT_NO,RENT_NM,RENT_ID_NM,HOLD_NUM,STA_ADD1,STA_ADD2,STA_LAT,STA_LONG,START_INDEX,END_INDEX,RNUM
동대문구,ST-392,00624,전농동 동아아파트 앞,624. 전농동 동아아파트 앞,10,서울특별시 동대문구 서울시립대로 31,전농동 동아아파트 앞(T-World 앞 보도),37.57418823,127.04589081,0,0,2555
동대문구,ST-393,00625,답십리초등학교 앞(현대시장 옆),625. 답십리초등학교 앞(현대시장 옆),9,서울특별시 동대문구 전농로 34,답십리초등학교 앞(현대시장 옆),37.56819153,127.05717468,0,0,2556
동대문구,ST-394,00626,군자교 서측 녹지대,626. 군자교 서측 녹지대,17,서울특별시 동대문구 장한로6길 95,군자교녹지대 동측 앞,37.56115341,127.07096863,0,0,2557
동대문구,ST-395,00627,장안동삼거리 교통섬,627. 장안동삼거리 교통섬,10,서울특별시 동대문구 사가정로 240,장안동삼거리 교통섬,37.57863235,127.07190704,0,0,2558
동대문구,ST-396,00628,휘봉고등학교 앞,628. 휘봉고등학교 앞,15,서울특별시 동대문구 한천로 290 휘봉고등학교,,37.58677673,127.06764221,0,0,2559
동대문구,ST-397,00630,동대문구 보건소,630. 동대문구 보건소,15,서울특별시 동대문구 천호대로 145,동대문구 보건소,37.57485199,127.04030609,0,0,2560
동대문구,ST-398,00631,답십리역 1번출구,631. 답십리역 1번출구,15,서울특별시 동대문구 천호대로 269,답십리역 1번출구,37.56818390,127.05127716,0,0,2561
마포구,ST-4,00102,망원역 1번출구 앞,102. 망원역 1번출구 앞,15,서울특별시 마포구 월드컵로 72,475-54,37.55564880,126.91062927,0,0,2562
서대문구,ST-40,00138,신촌동 제1공영주차장 앞,138. 신촌동 제1공영주차장 앞,10,서울특별시 서대문구 증가로 264,342-14,37.55917740,126.93452454,0,0,2563
동대문구,ST-400,00633,청량리 기업은행 앞,633. 청량리 기업은행 앞,8,서울특별시 동대문구 홍릉로 1 기업은행 청량리지점,,37.58049774,127.04472351,0,0,2564
동대문구,ST-401,00634,외국어대 정문 앞,634. 외국어대 정문 앞,24,서울특별시 동대문구 이문로 107,외국어대 정문 앞,37.59601974,127.05982971,0,0,2565
동대문구,ST-402,00635,시조사 앞,635. 시조사 앞,12,서울특별시 동대문구 이문로1길 11,시조사 앞 (청량고정문 옆),37.58751678,127.05277252,0,0,2566
동대문구,ST-403,00636,세종대왕기념관 교차로,636. 세종대왕기념관 교차로,9,서울특별시 동대문구 회기로 56,세종대왕기념관 교차로,37.59090042,127.04258728,0,0,2567
동대문구,ST-404,00637,KAIST 경영대학 앞,637. KAIST 경영대학 앞,10,서울특별시 동대문구 회기로 85,KAIST 경영대학 앞,37.59161377,127.04579163,0,0,2568
동대문구,ST-405,00638,서울시립대 정보기술관,638. 서울시립대 정보기술관,10,서울특별시 동대문구 한천로43길 12-14,서울시립대 정보기술관,37.58300781,127.06097412,0,0,2569
동대문구,ST-406,00639,서울시립대 후문,639. 서울시립대 후문,7,서울특별시 동대문구 서울시립대로 163 서울시립대학교,,37.58504486,127.06027222,0,0,2570
동대문구,ST-407,00640,동대문경찰서 교차로,640. 동대문경찰서 교차로,6,서울특별시 동대문구 홍릉로 26-1 거리가게,,37.58255005,127.04460144,0,0,2571
동대문구,ST-408,00641,용두역 4번출구,641. 용두역 4번출구,10,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.57375336,127.03853607,0,0,2572
동대문구,ST-409,00642,신답역 사거리,642. 신답역 사거리,9,서울특별시 동대문구 천호대로 231,,37.57035446,127.04843140,0,0,2573
서대문구,ST-41,00140,이화여대 후문,140. 이화여대 후문,22,서울특별시 서대문구 연세로 50-1,89-4,37.56000900,126.94073486,0,0,2574
동대문구,ST-410,00643,동대문구민체육센터 (육교아래),643. 동대문구민체육센터 (육교아래),10,서울특별시 동대문구 장안동 473-6,,37.56697083,127.07429504,0,0,2575
영등포구,ST-413,00230,영등포구청역 1번출구,230. 영등포구청역 1번출구,13,서울특별시 영등포구 당산로 111-2,영등포구청역 1번출구,37.52463531,126.89621735,0,0,2576
영등포구,ST-414,00260,여의도 마리나선착장 앞,260. 여의도 마리나선착장 앞,15,서울특별시 영등포구 여의서로 60-2 가로판매대22,,37.53365707,126.91216278,0,0,2577
영등포구,ST-416,00262,영문초등학교 사거리,262. 영문초등학교 사거리,12,서울특별시 영등포구 선유로 59 문래 아카데미,,37.51908875,126.88909912,0,0,2578
영등포구,ST-417,00263,근로자회관 사거리,263. 근로자회관 사거리,12,서울특별시 영등포구 선유로 34,근로자회관 사거리,37.51715088,126.88862610,0,0,2579
영등포구,ST-418,00264,교보생명보험 앞,264. 교보생명보험 앞,15,서울특별시 영등포구 영등포로 96,교보생명보험 앞,37.52193069,126.89161682,0,0,2580
영등포구,ST-419,00265,영등포유통상가 사거리,265. 영등포유통상가 사거리,11,서울특별시 영등포구 영등포로 124,영등포유통상가 사거리,37.52113342,126.89653778,0,0,2581
서대문구,ST-42,00141,연대 대운동장 옆,141. 연대 대운동장 옆,10,서울특별시 서대문구 연세로 50,27,37.56238174,126.93264771,0,0,2582
영등포구,ST-420,00266,영등포청과시장 사거리,266. 영등포청과시장 사거리,10,서울특별시 영등포구 영등포로 177,영등포청과시장 사거리,37.52029419,126.90119171,0,0,2583
영등포구,ST-421,00267,삼성화재 사옥 옆,267. 삼성화재 사옥 옆,15,서울특별시 영등포구 양평로 76,삼성화재 사옥 옆,37.53596115,126.89830017,0,0,2584
영등포구,ST-422,00268,그랜드컨벤션센터 앞,268. 그랜드컨벤션센터 앞,6,서울특별시 영등포구 양평로 58,그랜드컨벤션센터 앞,37.53471756,126.90000153,0,0,2585
영등포구,ST-424,00270,증권거래소후문교차로,270. 증권거래소후문교차로,10,서울특별시 영등포구 여의나루로 76,증권거래소후문교차로,37.52234268,126.92710114,0,0,2586
영등포구,ST-425,00271,샛강생태공원방문자센터 앞,271. 샛강생태공원방문자센터 앞,10,서울특별시 영등포구 여의동로 48,샛강생태공원장문자센터 앞,37.51896286,126.92161560,0,0,2587
영등포구,ST-426,00272,당산육갑문,272. 당산육갑문,20,서울특별시 영등포구 당산로52길 3,당산육갑문,37.53533936,126.90367889,0,0,2588
양천구,ST-428,00716,신정6동 주민센터 인근,716.신정6동 주민센터 인근,23,서울특별시 양천구 목동서로 355,,37.51731873,126.86431885,0,0,2589
서대문구,ST-43,00139,연세대 정문 건너편,139. 연세대 정문 건너편,10,서울특별시 서대문구 창천동 84-16,,37.55986404,126.93441772,0,0,2590
양천구,ST-431,00719,홍익병원앞 교차로,719. 홍익병원앞 교차로,10,서울특별시 양천구 등촌로 22-1 가로판매대6,,37.53109741,126.86402893,0,0,2591
양천구,ST-432,00720,서울강월초등학교 앞,720. 서울강월초등학교 앞,10,서울특별시 양천구 신월로 97,서울강월초등학교 앞,37.51619720,126.83489990,0,0,2592
용산구,ST-435,00816,신용산역 6번출구 앞,816. 신용산역 6번출구 앞,25,서울특별시 용산구 한강대로 115,신용산역 6번출구 앞,37.53014755,126.96848297,0,0,2593
용산구,ST-436,00817,삼각지역 4번출구 앞,817. 삼각지역 4번출구 앞,9,서울특별시 용산구 한강대로 161,삼각지역 4번출구 앞,37.53345108,126.97173309,0,0,2594
용산구,ST-437,00818,숙명여대 입구 교차로,818. 숙명여대 입구 교차로,12,서울특별시 용산구 청파로47길 100,숙명여대 입구 교차로,37.54489517,126.96938324,0,0,2595
용산구,ST-438,00819,선린인터넷 고등학교,819. 선린인터넷 고등학교,12,서울특별시 용산구 원효로97길 33-4,선린인터넷 고등학교,37.54165268,126.97050476,0,0,2596
용산구,ST-439,00820,청파동입구 교차로,820. 청파동입구 교차로,10,서울특별시 용산구 한강대로 349,청파동입구 교차로,37.54902649,126.97194672,0,0,2597
용산구,ST-440,00822,이촌1동 마을공원,822. 이촌1동 마을공원,10,서울특별시 용산구 한강로3가 66-4,,37.52202606,126.96618652,0,0,2598
용산구,ST-441,00823,효창동주민센터 앞,823. 효창동주민센터 앞,10,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232025,126.96195984,0,0,2599
용산구,ST-442,00825,서빙고동 주민센터 앞,825. 서빙고동 주민센터 앞,15,서울특별시 용산구 서빙고로 279,서빙고동 주민센터 앞,37.52033615,126.99426270,0,0,2600
마포구,ST-443,00199,서울 월드컵 경기장,199. 서울 월드컵 경기장,30,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.56684494,126.89644623,0,0,2601
종로구,ST-444,00388,동성중학교 앞,388. 동성중학교 앞,10,서울특별시 종로구 혜화동 56,동성중학교 앞,37.58573532,127.00160980,0,0,2602
광진구,ST-445,00584,광진광장 교통섬,584. 광진광장 교통섬,20,서울특별시 광진구 군자동 374-8,광진광장 교통섬,37.54782867,127.07263184,0,0,2603
성동구,ST-446,00585,성수2가1동 공영주차장 인근,585. 성수2가1동 공영주차장 인근,9,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.53680801,127.05548859,0,0,2604
성동구,ST-447,00586,마장동 주민센터,586. 마장동 주민센터,10,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.56594086,127.04539490,0,0,2605
은평구,ST-448,00900,은평예술회관,900. 은평예술회관,20,서울특별시 은평구 녹번동 85-4,은평예술회관,37.60394287,126.92769623,0,0,2606
은평구,ST-449,00901,응암1동사무소,901. 응암1동사무소,10,서울특별시 은평구 응암동 84-14,응암1동사무소,37.60097504,126.92695618,0,0,2607
영등포구,ST-45,00200,국회의원회관,200. 국회의원회관,22,서울특별시 영등포구 의사당대로 1,1,37.52841568,126.91391754,0,0,2608
은평구,ST-450,00902,진관동 은빛초등학교,902. 진관동 은빛초등학교,10,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.64310837,126.91822052,0,0,2609
은평구,ST-451,00903,은평뉴타운 아이파크,903. 은평뉴타운 아이파크,19,서울특별시 은평구 진관동 13-20,은평뉴타운 아이파크,37.64586639,126.92739105,0,0,2610
은평구,ST-452,00904,은평뉴타운 푸르지오,904. 은평뉴타운 푸르지오,16,서울특별시 은평구 진관동 5-8,은평뉴타운 푸르지오,37.64867401,126.93070221,0,0,2611
은평구,ST-453,00905,구파발역 2번출구,905. 구파발역 2번출구,10,서울특별시 은평구 진관동 86-31,구파발역 2번출구,37.63623428,126.91899872,0,0,2612
은평구,ST-454,00906,연신내역 5번출구,906. 연신내역 5번출구,8,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721039,126.91957855,0,0,2613
은평구,ST-455,00907,CJ 드림시티,907. CJ 드림시티,10,서울특별시 은평구 은평로 85 CJ드림시티,,37.59949493,126.91698456,0,0,2614
은평구,ST-456,00908,구산역 4번출구,908. 구산역 4번출구,10,서울특별시 은평구 갈현동 536-8,구산역 4번출구,37.61318588,126.91735077,0,0,2615
은평구,ST-457,00909,백련산 힐스테이트 3차,909. 백련산 힐스테이트 3차,10,서울특별시 은평구 응암동 761-9,백련산 힐스테이트 3차,37.58699417,126.92288208,0,0,2616
은평구,ST-459,00911,은평평화공원(역촌역4번출구),911. 은평평화공원(역촌역4번출구),10,서울특별시 은평구 녹번동 153-31,은평평화공원(역촌역4번출구),37.60558319,126.92293549,0,0,2617
영등포구,ST-46,00201,진미파라곤 앞,201. 진미파라곤 앞,15,서울특별시 영등포구 국회대로76길 10,13-1,37.53123856,126.92133331,0,0,2618
은평구,ST-460,00912,응암오거리,912. 응암오거리,20,서울특별시 은평구 응암동 604-5,응암오거리,37.58966064,126.91694641,0,0,2619
은평구,ST-461,00913,이마트 버스정류장(서부경찰서 방면),913. 이마트 버스정류장(서부경찰서 방면),15,서울특별시 은평구 응암동 90-15,이마트 은평점,37.60070038,126.92012787,0,0,2620
은평구,ST-462,00914,새절역 2번출구,914. 새절역 2번출구,20,서울특별시 은평구 신사동 352-2,,37.59080887,126.91368866,0,0,2621
은평구,ST-463,00915,증산역 4번출구,915. 증산역 4번출구,10,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.58438110,126.90989685,0,0,2622
은평구,ST-464,00916,평생학습관 앞,916. 평생학습관 앞,13,서울특별시 은평구 역촌동 15-40,평생학습관 앞,37.60784912,126.92132568,0,0,2623
은평구,ST-465,00917,녹번역 3번출구,917. 녹번역 3번출구,10,서울특별시 은평구 은평로 240 힐스테이트녹번역,,37.60074615,126.93501282,0,0,2624
은평구,ST-466,00918,서부경찰서,918. 서부경찰서,2,서울특별시 은평구 불광동 260-2,서부경찰서,37.61267853,126.92775726,0,0,2625
은평구,ST-467,00919,서울혁신파크,919. 서울혁신파크,10,서울특별시 은평구 녹번동 15-2,서울혁신파크,37.60702515,126.93331146,0,0,2626
은평구,ST-469,00921,신도고등학교,921. 신도고등학교,8,서울특별시 은평구 진관동 242-14,신도고등학교,37.63001633,126.91902924,0,0,2627
영등포구,ST-47,00202,국민일보 앞,202. 국민일보 앞,30,서울특별시 영등포구 여의공원로 101,101,37.52881622,126.92453003,0,0,2628
은평구,ST-470,00922,연신내역 4번출구,922. 연신내역 4번출구,10,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.61780167,126.92196655,0,0,2629
은평구,ST-471,00923,국민은행 연서지점,923. 국민은행 연서지점,10,서울특별시 은평구 불광동 355,국민은행 연서지점,37.62094879,126.92563629,0,0,2630
은평구,ST-472,00924,메뚜기다리,924. 메뚜기다리,12,서울특별시 은평구 진관동 161-9,메뚜기다리,37.62851715,126.92958069,0,0,2631
은평구,ST-473,00925,불광역 2번출구,925. 불광역 2번출구,8,서울특별시 은평구 불광동 285-43,불광역 2번출구,37.60956573,126.93097687,0,0,2632
은평구,ST-474,00926,불광역 8번출구,926. 불광역 8번출구,8,서울특별시 은평구 불광동 276-6,불광역 8번출구,37.61117935,126.92966461,0,0,2633
은평구,ST-475,00927,연신내역 3번출구 인근,927. 연신내역 3번출구 인근,10,서울특별시 은평구 불광동 304-5,연신내역 3번출구 인근,37.61785507,126.92252350,0,0,2634
은평구,ST-476,00928,은평역사한옥박물관,928. 은평역사한옥박물관,10,서울특별시 은평구 진관동 133-29,은평역사한옥박물관,37.64131546,126.93804169,0,0,2635
은평구,ST-477,00929,국민은행 응암점,929. 국민은행 응암점,,서울특별시 은평구 응암동 86-15,국민은행 응암점,37.60105133,126.92422485,0,0,2636
은평구,ST-478,00930,구 서부경찰서 건너편,930. 구 서부경찰서 건너편,7,서울특별시 은평구 역촌동 41-7,구 서부경찰서 건너편,37.60166168,126.92030334,0,0,2637
은평구,ST-479,00931,역촌파출소,931. 역촌파출소,19,서울특별시 은평구 역촌동 45-34,역촌파출소,37.60473633,126.91533661,0,0,2638
은평구,ST-480,00932,예일여중,932. 예일여중,20,서울특별시 은평구 연서로 117,예일여중,37.61000443,126.91639709,0,0,2639
은평구,ST-481,00933,역촌종합시장 버스정류장(예일여고 방면),933. 역촌종합시장 버스정류장(예일여고 방면),15,서울특별시 은평구 서오릉로 163,LG서비스 역촌점,37.61248398,126.91487885,0,0,2640
성동구,ST-482,00587,유니베라 앞,587. 유니베라 앞,10,서울특별시 성동구 성수동2가 276-5,KEB하나은행 성수중앙지점,37.54541779,127.05264282,0,0,2641
광진구,ST-483,00588,뚝섬 유원지역,588. 뚝섬 유원지역,20,서울특별시 광진구 능동로 10,뚝섬유원지역,37.53268814,127.06749725,0,0,2642
강동구,ST-485,01001,광진교 남단 사거리(천호공원 방면),1001. 광진교 남단 사거리(천호공원 방면),15,서울특별시 강동구 올림픽로 674 로석빌딩,,37.54179382,127.12474823,0,0,2643
강동구,ST-486,01002,해공공원(천호동),1002. 해공공원(천호동),10,서울특별시 강동구 올림픽로 714 가로판매대-12,,37.54526520,127.12593842,0,0,2644
강동구,ST-487,01003,해공도서관앞,1003. 해공도서관앞,20,서울특별시 강동구 올림픽로 702 해공도서관,,37.54395676,127.12548828,0,0,2645
강동구,ST-488,01004,삼성광나루아파트 버스정류장,1004. 삼성광나루아파트 버스정류장,10,서울특별시 강동구 올림픽로 812,,37.55332947,127.12886810,0,0,2646
강동구,ST-490,01006,롯데캐슬 115동앞,1006. 롯데캐슬 115동앞,10,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트,,37.55486679,127.14279938,0,0,2647
강동구,ST-491,01007,암사동 선사유적지,1007.암사동 선사유적지,14,서울특별시 강동구 올림픽로 875 서울 암사동 유적,,37.55955887,127.13087463,0,0,2648
강동구,ST-492,01008,암사역 3번출구(국민은행앞),1008. 암사역 3번출구(국민은행앞),9,서울특별시 강동구 올림픽로 767,,37.54935455,127.12708282,0,0,2649
강동구,ST-493,01009,천호역4번출구(현대백화점),1009. 천호역4번출구(현대백화점),20,서울특별시 강동구 천호대로 1005 현대백화점,,37.53866577,127.12424469,0,0,2650
강동구,ST-494,01010,강동세무서,1010. 강동세무서,20,서울특별시 강동구 천호대로 1139 강동그린타워,,37.53450775,127.13840485,0,0,2651
강동구,ST-495,01011,LIGA 아파트 앞,1011. LIGA 아파트 앞,20,서울특별시 강동구 성내동 450-31,,37.53474426,127.13528442,0,0,2652
강동구,ST-496,01012,천호역효성해링턴타워 앞,1012. 천호역효성해링턴타워 앞,15,서울특별시 강동구 올림픽로 610 서울상운자동차공업사,,37.53600693,127.12272644,0,0,2653
강동구,ST-497,01013,강동구청역 1번 출입구,1013. 강동구청역 1번 출입구,15,서울특별시 강동구 올림픽로 552,,37.53071594,127.12098694,0,0,2654
강동구,ST-498,01014,강동구평생학습관앞,1014. 강동구평생학습관앞,15,서울특별시 강동구 구천면로 395 명일동공영주차장,,37.55080032,127.14295197,0,0,2655
강동구,ST-499,01015,샛마을 근린공원,1015. 샛마을 근린공원,13,서울특별시 강동구 명일동 289-21,,37.55003738,127.14691162,0,0,2656
마포구,ST-5,00103,망원역 2번출구 앞,103. 망원역 2번출구 앞,14,서울특별시 마포구 월드컵로 79,378-18,37.55495071,126.91083527,0,0,2657
영등포구,ST-50,00204,국회의사당역 5번출구 옆,204. 국회의사당역 5번출구 옆,13,서울특별시 영등포구 의사당대로 8,8,37.52816391,126.91702271,0,0,2658
강동구,ST-500,01016,해뜨는 주유소옆 리엔파크 109동앞,1016. 해뜨는 주유소옆 리엔파크 109동앞,10,서울특별시 강동구 강일동 706,,37.55939865,127.17118073,0,0,2659
강동구,ST-501,01017,둔촌고교입구 교차로(길동주민센터 방면),1017. 둔촌고교입구 교차로(길동주민센터 방면),20,서울특별시 강동구 길동 252-91,,37.53544617,127.14518738,0,0,2660
강동구,ST-502,01019,다성이즈빌아파트(호원대 대각선 맞은편),1019. 다성이즈빌아파트(호원대 대각선 맞은편),10,서울특별시 강동구 성내동 434-28,,37.52679443,127.13005829,0,0,2661
강동구,ST-503,01020,강동경찰서,1020. 강동경찰서,15,서울특별시 강동구 성내로 57 강동경찰서,,37.52825165,127.12680054,0,0,2662
강동구,ST-504,01021,강일동 리슈빌 빌딩앞,1021. 강일동 리슈빌 빌딩앞,15,서울특별시 강동구 강일동 681,,37.56427383,127.17397308,0,0,2663
강동구,ST-505,01022,길동 사거리(초소앞),1022. 길동 사거리(초소앞),14,서울특별시 강동구 성내동 379-41,,37.53377914,127.13799286,0,0,2664
성동구,ST-506,00589,성수역3번출구,589. 성수역3번출구,8,서울특별시 성동구 아차산로 100,성수동2가 315-105,37.54415894,127.05665588,0,0,2665
강서구,ST-507,01101,상사마을 버스정류장(아라대교방면),1101. 상사마을 버스정류장(아라대교방면),10,서울특별시 강서구 개화동로5길 3-8,강서구 개화동 424-2,37.58161163,126.79859924,0,0,2666
강서구,ST-508,01102,방화사거리 마을버스 버스정류장,1102. 방화사거리 마을버스 버스정류장,10,서울특별시 강서구 양천로17길 6,강서구 방화동 769-23,37.57364273,126.81180573,0,0,2667
강서구,ST-509,01105,방화근린공원,1105. 방화근린공원,10,서울특별시 강서구 금낭화로 176,강서구 방화동 855,37.58162308,126.81265259,0,0,2668
영등포구,ST-51,00203,국회의사당역 3번출구 옆,203. 국회의사당역 3번출구 옆,15,서울특별시 영등포구 국회대로 지하758,758,37.52805710,126.91870117,0,0,2669
강서구,ST-510,01108,공항시장역 2번출구 뒤,1108. 공항시장역 2번출구 뒤,8,서울특별시 강서구 방화동 614-287,,37.56387329,126.81060791,0,0,2670
강서구,ST-511,01109,공항시장역 4번출구,1109. 공항시장역 4번출구,6,서울특별시 강서구 방화동로 지하 30,강서구 공항동 산20-2,37.56334686,126.81048584,0,0,2671
강서구,ST-512,01111,마곡엠밸리6_7단지 마곡중학교,1111. 마곡엠밸리6_7단지 마곡중학교,20,서울특별시 강서구 마곡중앙5로 58,강서구 마곡동 743-3,37.56698227,126.82180023,0,0,2672
강서구,ST-513,01112,마곡엠밸리4단지 정문,1112. 마곡엠밸리4단지 정문,15,서울특별시 강서구 마곡서로 175,강서구 마곡동 754-6,37.56857681,126.82477570,0,0,2673
강서구,ST-514,01113,서남환경공원 버스정류장,1113. 서남환경공원 버스정류장,15,서울특별시 강서구 마곡동 221-4,,37.57312393,126.82238770,0,0,2674
강서구,ST-515,01114,서남물재생센터 버스정류장,1114. 서남물재생센터 버스정류장,15,서울특별시 강서구 양천로 200,강서구 마곡동 223-6,37.57278061,126.82627869,0,0,2675
강서구,ST-516,01118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),10,서울특별시 강서구 양천로 지하 560,강서구 등촌동 666-40,37.55746078,126.86145782,0,0,2676
강서구,ST-517,01119,염창동 한마음아파트 앞,1119. 염창동 한마음아파트 앞,6,서울특별시 강서구 양천로 637,강서구 염창동 284-18,37.55425262,126.86756134,0,0,2677
강서구,ST-518,01120,대림경동아파트앞,1120. 대림경동아파트앞,25,서울특별시 강서구 허준로 139 강변아파트,,37.56478500,126.85464478,0,0,2678
강서구,ST-519,01121,가양레포츠센터 앞,1121. 가양레포츠센터 앞,15,서울특별시 강서구 양천로61길 101,강서구 가양동 1484-5,37.55947876,126.86437988,0,0,2679
영등포구,ST-52,00205,산업은행 앞,205. 산업은행 앞,20,서울특별시 영등포구 의사당대로 97,97,37.52626419,126.92050934,0,0,2680
강서구,ST-520,01122,황금내근린공원,1122. 황금내근린공원,17,서울특별시 강서구 허준로 221-40 공원관리사무실,,37.56192398,126.86416626,0,0,2681
강서구,ST-521,01123,공암나루근린공원 관리사무소옆,1123. 공암나루근린공원 관리사무소옆,15,서울특별시 강서구 강서로80길 117,강서구 가양동 1459-9,37.57048035,126.84950256,0,0,2682
강서구,ST-522,01124,발산역 6번 출구 뒤,1124. 발산역 6번 출구 뒤,6,서울특별시 강서구 내발산동 645,,37.55817795,126.83845520,0,0,2683
강서구,ST-523,01126,우장산역 1번출구옆(우장산아이파크105동앞),1126. 우장산역 1번출구옆(우장산아이파크105동앞),7,서울특별시 강서구 강서로 지하 262,강서구 화곡동 1159-6,37.54890823,126.83656311,0,0,2684
강서구,ST-524,01127,화곡역 버스정류장,1127. 화곡역 버스정류장,10,서울특별시 강서구 화곡로 157,강서구 화곡동 1089-52,37.54098129,126.83854675,0,0,2685
강서구,ST-525,01129,화곡역 1번 출구 앞,1129. 화곡역 1번 출구 앞,7,서울특별시 강서구 화곡로 지하 168,강서구 화곡동 1089-43,37.54209900,126.84021759,0,0,2686
강서구,ST-526,01130,화곡본동시장 버스정류장,1130. 화곡본동시장 버스정류장,7,서울특별시 강서구 화곡로 196,강서구 화곡동 109-12,37.54275131,126.84262085,0,0,2687
강서구,ST-527,01131,꿈돌이공원 앞,1131. 꿈돌이공원 앞,8,서울특별시 강서구 화곡로 232,강서구 화곡동 94-6,37.54644394,126.84545898,0,0,2688
강서구,ST-528,01132,등촌역 7번출구,1132. 등촌역 7번출구,10,서울특별시 강서구 공항대로 지하 529,강서구 등촌동 505-3,37.55110931,126.86370850,0,0,2689
영등포구,ST-53,00206,KBS 앞,206. KBS 앞,35,서울특별시 영등포구 여의공원로 13,13,37.52466583,126.91802216,0,0,2690
강서구,ST-530,01135,강서구의회,1135. 강서구의회,16,서울특별시 강서구 등촌로 185,강서구 등촌동 608-4,37.54653168,126.86254883,0,0,2691
강서구,ST-531,01136,등촌2파출소,1136. 등촌2파출소,8,서울특별시 강서구 등촌로 163-2 거리가게10,,37.54456711,126.86196899,0,0,2692
강서구,ST-532,01137,등촌2동주민센터,1137. 등촌2동주민센터,10,서울특별시 강서구 등촌로 137 대림아파트,,37.54126358,126.86337280,0,0,2693
강서구,ST-533,01139,용문사 버스정류장,1139. 용문사 버스정류장,8,서울특별시 강서구 등촌로 95 대일빌딩,,37.53852081,126.86343384,0,0,2694
강서구,ST-534,01140,목동사거리 버스정류장,1140. 목동사거리 버스정류장,17,서울특별시 강서구 등촌로 19,강서구 화곡동 939-3,37.53139877,126.86360931,0,0,2695
강서구,ST-535,01141,곰달래 문화복지센터 A,1141. 곰달래 문화복지센터 A,20,서울특별시 강서구 강서로5길 50,강서구 화곡동 941-2,37.52906036,126.84848022,0,0,2696
강서구,ST-536,01145,곰달래 문화복지센터 B,1145. 곰달래 문화복지센터 B,10,서울특별시 강서구 강서로5길 50,강서구 화곡동 941-2,37.52891922,126.84808350,0,0,2697
강서구,ST-537,01146,곰달래사거리,1146. 곰달래사거리,10,서울특별시 강서구 곰달래로 51,355-48,37.53033829,126.83825684,0,0,2698
강서구,ST-538,01148,볏골공원,1148. 볏골공원,10,서울특별시 강서구 까치산로4길 22,강서구 화곡동 98-148,37.54146957,126.84477997,0,0,2699
송파구,ST-539,01205,종합운동장역 4번출구,1205. 종합운동장역 4번출구,15,서울특별시 송파구 올림픽로 8,송파구 잠실동 50,37.51042938,127.07137299,0,0,2700
영등포구,ST-54,00208,LG 트윈타워 앞,208. LG 트윈타워 앞,13,서울 영등포구 여의대로 128,,37.52798462,126.92920685,0,0,2701
송파구,ST-540,01206,9호선종합운동장역 9번출구,1206. 9호선종합운동장역 9번출구,20,서울특별시 송파구 올림픽로 지하 23,송파구 잠실동 53-4,37.51128006,127.07823944,0,0,2702
송파구,ST-541,01208,풍납현대아파트쉼터,1208. 풍납현대아파트쉼터,25,서울특별시 송파구 풍납동 472,,37.52974701,127.11996460,0,0,2703
송파구,ST-542,01209,잠실나루역 (2번 출구 쪽),1209. 잠실나루역 (2번 출구 쪽),20,서울특별시 송파구 오금로 20,송파구 신천동 15,37.52045059,127.10420227,0,0,2704
송파구,ST-543,01213,백토공원 앞,1213. 백토공원 앞,12,서울특별시 송파구 오금동 6-2,,37.50831985,127.13321686,0,0,2705
송파구,ST-544,01215,올림픽공원역 1번출구 앞,1215. 올림픽공원역 1번출구 앞,15,서울특별시 송파구 양재대로 지하 1233,송파구 방이동 89-28,37.51657104,127.13153839,0,0,2706
송파구,ST-545,01217,송파파인타운 7단지,1217. 송파파인타운 7단지,15,서울특별시 송파구 충민로4길 19,송파구 장지동 839-4,37.47930527,127.12979889,0,0,2707
송파구,ST-546,01220,잠실근린공원,1220. 잠실근린공원,15,서울특별시 송파구 백제고분로15길 7,송파구 잠실동 230,37.50569153,127.08403778,0,0,2708
송파구,ST-547,01222,잠실새내역 5번 출구 뒤,1222. 잠실새내역 5번 출구 뒤,23,서울특별시 송파구 백제고분로 95,송파구 잠실동 19-10,37.51198196,127.08505249,0,0,2709
송파구,ST-548,01224,아시아지하보도 2번 출구,1224. 아시아지하보도 2번 출구,15,서울특별시 송파구 올림픽로 74,송파구 잠실동 20,37.51216888,127.07893372,0,0,2710
송파구,ST-549,01229,송파체육문화회관 앞,1229. 송파체육문화회관 앞,15,서울특별시 송파구 양산로 15,송파구 거여동 289-9,37.49068832,127.14312744,0,0,2711
영등포구,ST-55,00209,유진투자증권빌딩 앞,209. 유진투자증권빌딩 앞,22,서울특별시 영등포구 국제금융로 24,24-3,37.52461243,126.92783356,0,0,2712
